epoch,loss
0,2.6194883286952972
1,2.371023863554001
2,2.3703765869140625
3,2.3757303953170776
4,2.3658133894205093
5,2.3680866956710815
6,2.368497997522354
7,2.356466144323349
8,2.3579975962638855
9,2.3589509576559067
10,2.354363054037094
11,2.3520618677139282
12,2.3474677205085754
13,2.351737692952156
14,2.347807005047798
15,2.3450017273426056
16,2.336784213781357
17,2.327049359679222
18,2.323043555021286
19,2.3227312862873077
20,2.3128259629011154
21,2.2975034415721893
22,2.271544799208641
23,2.233472168445587
24,2.253430798649788
25,2.1765164583921432
26,2.1675987988710403
27,2.077630028128624
28,2.159197226166725
29,2.0387176126241684
30,1.9947689324617386
31,1.9189357459545135
32,1.9290739446878433
33,1.8893723487854004
34,1.9637914597988129
35,1.892498418688774
36,1.8588043302297592
37,1.8505792617797852
38,1.8190812319517136
39,1.834949567914009
40,1.7697228491306305
41,1.786788746714592
42,1.7656415402889252
43,1.7557185590267181
44,1.829622969031334
45,1.756068766117096
46,1.763855516910553
47,1.7477291524410248
48,1.746330365538597
49,1.7385539263486862
50,1.7610636502504349
51,1.7367075085639954
52,1.7205924987792969
53,1.742225095629692
54,1.709180861711502
55,1.7423842251300812
56,1.7285838574171066
57,1.706079512834549
58,1.7006280273199081
59,1.729954481124878
60,1.743924081325531
61,1.717064306139946
62,1.7021042853593826
63,1.7232336103916168
64,1.7329988777637482
65,1.7109373658895493
66,1.7196661233901978
67,1.703053131699562
68,1.7193551659584045
69,1.7230994701385498
70,1.698845997452736
71,1.687089055776596
72,1.7020058184862137
73,1.7070744931697845
74,1.7205791622400284
75,1.7036993354558945
76,1.7096385061740875
77,1.68331678211689
78,1.684969812631607
79,1.7054523974657059
80,1.6798791736364365
81,1.7093674093484879
82,1.6977209001779556
83,1.7033416479825974
84,1.6757742166519165
85,1.672798901796341
86,1.6682074815034866
87,1.7057463377714157
88,1.690423920750618
89,1.6546977311372757
90,1.6608097851276398
91,1.6553534269332886
92,1.6961480379104614
93,1.6904971301555634
94,1.68386110663414
95,1.6601054966449738
96,1.6495072096586227
97,1.6616834700107574
98,1.6516122221946716
99,1.6454859673976898
100,1.638740450143814
101,1.664578229188919
102,1.6684943735599518
103,1.6345424205064774
104,1.669159710407257
105,1.6508640944957733
106,1.6459684520959854
107,1.6553633660078049
108,1.6513250917196274
109,1.6469711512327194
110,1.6135996133089066
111,1.6285594552755356
112,1.6229292154312134
113,1.5772768557071686
114,1.6115416586399078
115,1.6331908851861954
116,1.6121067851781845
117,1.6107249408960342
118,1.6032888442277908
119,1.5858984738588333
120,1.5753704905509949
121,1.5769765675067902
122,1.5649644285440445
123,1.5002757012844086
124,1.5522624552249908
125,1.5189118087291718
126,1.5109876245260239
127,1.533626303076744
128,1.459570825099945
129,1.4489575177431107
130,1.4238961189985275
131,1.6546319425106049
132,1.4024271219968796
133,1.3812845796346664
134,1.386302798986435
135,1.3534288927912712
136,1.3134561106562614
137,1.2868620306253433
138,1.4420084357261658
139,1.2644723281264305
140,1.2581888809800148
141,1.150479756295681
142,1.3656052723526955
143,1.191013164818287
144,1.1750801503658295
145,1.0737373307347298
146,1.4486694484949112
147,1.6778415963053703
148,1.2578499615192413
149,1.0283685326576233
150,0.9910965859889984
151,1.12359157204628
152,0.999739520251751
153,1.0632100254297256
154,1.0260166749358177
155,0.9387302696704865
156,0.8791228979825974
157,0.968758836388588
158,1.098236694931984
159,0.9772507026791573
160,0.8588523045182228
161,0.8338289335370064
162,1.032277312129736
163,0.8830895349383354
164,0.8294476792216301
165,0.8853220269083977
166,0.8427267298102379
167,0.7770801447331905
168,0.8776597008109093
169,0.7783538177609444
170,0.8001762330532074
171,0.8512408398091793
172,0.7585363052785397
173,0.7349960468709469
174,0.6891494393348694
175,0.7007015310227871
176,0.8487293273210526
177,0.6842182837426662
178,0.7017017602920532
179,0.7977107688784599
180,0.7361693568527699
181,0.6607717797160149
182,0.677809365093708
183,0.6616519242525101
184,0.683256559073925
185,0.718460600823164
186,0.6488695181906223
187,0.6054640784859657
188,0.6026767268776894
189,0.6036463007330894
190,0.5868177600204945
191,0.5559929758310318
192,0.6906765997409821
193,0.6959038972854614
194,0.5719158351421356
195,0.5763773433864117
196,0.543999508023262
197,0.5478010065853596
198,0.536160547286272
199,0.5278211869299412
200,0.6365124173462391
201,0.7842099256813526
202,0.6292527206242085
203,0.5814784243702888
