epoch,loss
0,2.6046548187732697
1,2.3778467923402786
2,2.3775111734867096
3,2.3705758303403854
4,2.37860344350338
5,2.37643463909626
6,2.378446936607361
7,2.377103939652443
8,2.3736048489809036
9,2.3742174208164215
10,2.3690893203020096
11,2.3692232370376587
12,2.3696801364421844
13,2.3666500747203827
14,2.3631323277950287
15,2.372237801551819
16,2.3696862906217575
17,2.3679976761341095
18,2.3646859526634216
19,2.365977495908737
20,2.3550448566675186
21,2.3627620190382004
22,2.3657028526067734
23,2.3471079766750336
24,2.34592504799366
25,2.3439612835645676
26,2.3419532775878906
27,2.331580564379692
28,2.3110644668340683
29,2.299595519900322
30,2.2718097269535065
31,2.2059790790081024
32,2.182246595621109
33,2.159961834549904
34,1.9762090295553207
35,1.9765324145555496
36,1.9196350425481796
37,1.9135822653770447
38,1.9001294374465942
39,1.8948682248592377
40,1.8993117660284042
41,1.8859257996082306
42,1.8806805610656738
43,1.8898316472768784
44,1.874506562948227
45,1.8868099004030228
46,1.8591873347759247
47,1.8623426854610443
48,1.8553042113780975
49,1.8599394857883453
50,1.8572879880666733
51,1.8583867102861404
52,1.8431576490402222
53,1.8458442836999893
54,1.8359139412641525
55,1.8271928429603577
56,1.8389708548784256
57,1.8325570225715637
58,1.818114534020424
59,1.8256894052028656
60,1.8049140572547913
61,1.8307254016399384
62,1.8116083890199661
63,1.8151423633098602
64,1.8218435496091843
65,1.8100389689207077
66,1.8115886449813843
67,1.802798017859459
68,1.8050736635923386
69,1.7932067960500717
70,1.7985120713710785
71,1.7978733032941818
72,1.8063603788614273
73,1.7956577986478806
74,1.8037471324205399
75,1.7978106141090393
76,1.7841771245002747
77,1.7901200205087662
78,1.7733300775289536
79,1.7594295889139175
80,1.7915373295545578
81,1.7882921695709229
82,1.77988800406456
83,1.7717470079660416
84,1.765133187174797
85,1.7532947808504105
86,1.7618025094270706
87,1.7755682617425919
88,1.7701717615127563
89,1.7636519968509674
90,1.750797986984253
91,1.7613801062107086
92,1.754582166671753
93,1.7443808764219284
94,1.7549766302108765
95,1.7371639907360077
96,1.7632963806390762
97,1.744319200515747
98,1.757580891251564
99,1.746286690235138
100,1.7321563065052032
101,1.7572275549173355
