epoch,loss,train_correct,test_correct
99,1.0774184316396713,20798,32
100,1.1012328118085861,20724,57
101,1.06397245824337,20532,44
102,1.0256479606032372,21618,39
103,1.0935111045837402,20199,31
104,1.0538884997367859,20914,32
105,1.0465287193655968,21280,50
106,1.0186588987708092,21763,32
107,1.0090632885694504,22318,32
108,1.0424886122345924,20849,32
109,1.0039718002080917,21735,32
110,1.0176030024886131,21124,32
111,1.000252477824688,21876,32
112,0.9898484498262405,21693,32
113,0.98701611161232,22079,32
114,0.957599863409996,22910,33
115,1.0158897787332535,20538,32
116,1.0862667113542557,20207,37
117,0.9850107133388519,21240,48
118,0.9505504593253136,22286,35
119,1.0007952526211739,21653,50
120,0.9717159122228622,21991,40
121,0.9752498790621758,21479,32
122,0.9454449787735939,22298,52
123,0.9314283132553101,22892,40
124,0.8948452100157738,23925,47
125,0.9185957908630371,23438,47
126,0.9467117264866829,21971,45
127,0.946018673479557,21494,34
128,0.9398118928074837,21570,39
129,0.9120098948478699,22685,35
130,0.9137491211295128,22487,32
131,0.8986178264021873,23345,32
132,0.8865552693605423,23799,32
133,0.9631131663918495,21168,36
134,0.9186021462082863,22237,35
135,0.9146267250180244,23624,48
136,0.8521412238478661,24758,42
137,0.8716023936867714,24121,47
138,0.8548871427774429,24433,41
139,0.8364045172929764,25401,35
140,0.884885884821415,22824,35
141,0.8677976131439209,23319,45
142,0.8598984256386757,23550,35
143,0.8515794798731804,24086,42
144,0.8398197516798973,24598,44
145,0.8476649224758148,23936,37
146,0.8240201398730278,24676,34
147,0.8186278343200684,24856,35
148,0.8075819313526154,25325,32
149,0.8616850152611732,24303,38
150,0.8458380922675133,24528,44
151,0.8201076164841652,25412,40
152,0.8185157105326653,25837,47
153,0.7911857888102531,26272,42
154,0.8097202107310295,26214,53
155,0.7759817540645599,26917,44
156,0.7775319367647171,26758,49
157,0.7531075850129128,27474,45
158,0.7629523649811745,26967,48
159,0.7611151412129402,27162,46
160,0.7670242637395859,27056,52
161,0.7899000197649002,27238,60
162,0.762690469622612,27573,44
163,0.7711451798677444,26011,49
164,0.8197089359164238,23440,42
165,0.8017981722950935,23881,46
166,0.785790704190731,24609,38
167,0.7835472077131271,24774,42
168,0.7740108072757721,25476,38
169,0.7596283778548241,26559,47
170,0.7541448473930359,26121,40
171,0.7497900351881981,26176,40
172,0.7342985644936562,26613,40
173,0.7302875258028507,26871,38
174,0.7224307060241699,27054,35
175,0.7882717847824097,26231,37
176,0.7451785132288933,27392,41
177,0.7525921314954758,27182,42
178,0.7092623300850391,28074,49
179,0.759726881980896,26344,37
180,0.7457341775298119,27845,53
181,0.7127518616616726,28306,46
182,0.7277798131108284,28090,49
183,0.7045121341943741,28693,50
184,0.7008079849183559,27455,48
185,0.7414773404598236,25923,45
186,0.7097031958401203,27162,42
187,0.7049181871116161,27437,39
188,0.6968008130788803,27758,46
189,0.6911659240722656,27673,40
190,0.6869595982134342,27953,47
191,0.7251585610210896,28513,41
192,0.6914556659758091,28954,43
193,0.6821637377142906,29017,38
194,0.7381380423903465,26805,48
195,0.6938308030366898,29023,50
196,0.6694823727011681,29365,50
197,0.6550017520785332,28806,50
198,0.6911411620676517,27886,47
199,0.6753583736717701,28230,50
200,0.646981667727232,28933,43
201,0.6539654359221458,28920,52
202,0.6623167470097542,29077,41
203,0.6683647818863392,28923,40
204,0.7526557594537735,26424,60
205,0.6768567971885204,27964,67
206,0.6471078395843506,29116,67
207,0.6301909014582634,29478,67
208,0.6528429761528969,29197,68
209,0.6432296484708786,30273,57
210,0.6337569802999496,30140,56
211,0.6315394602715969,30327,65
212,0.6403555609285831,30509,58
213,0.6356040127575397,30705,65
214,0.6103109382092953,30277,62
215,0.6297486796975136,29680,67
216,0.6161590814590454,30366,67
217,0.6414594687521458,30147,63
218,0.6388874985277653,30959,65
219,0.5979170240461826,31428,66
220,0.5880513414740562,31532,66
221,0.5884273238480091,31481,66
222,0.5828457958996296,31565,66
223,0.5918943509459496,31508,63
224,0.602558396756649,30823,66
225,0.5904423221945763,31368,56
226,0.639251496642828,31034,67
227,0.597469624131918,31860,66
228,0.5846615955233574,31633,59
229,0.601519551128149,30696,62
230,0.595148891210556,31114,68
231,0.5787559971213341,31571,67
232,0.5705826096236706,32248,66
233,0.5789734348654747,31436,64
234,0.6105842739343643,31501,65
235,0.5929064378142357,31791,66
236,0.5658063106238842,32211,68
237,0.5571276508271694,32627,67
238,0.5533048771321774,32986,55
239,0.6859931945800781,26529,49
240,0.5905750207602978,31170,60
241,0.5555676370859146,33356,61
242,0.5444858521223068,33373,67
243,0.5882198475301266,32542,54
244,0.5642162971198559,32999,59
245,0.5504731796681881,33119,60
246,0.5360474139451981,33559,63
247,0.6010306850075722,30282,70
248,0.5398460179567337,34791,67
249,0.5430138930678368,33632,63
250,0.5391610637307167,34931,69
251,0.5175886638462543,34619,68
252,0.5577045939862728,33081,67
253,0.5555373318493366,33641,75
254,0.5214760527014732,34468,72
255,0.5156116746366024,34798,71
256,0.5182242169976234,34728,71
257,0.5138395130634308,34930,75
258,0.5471198745071888,32661,72
259,0.500097930431366,35128,74
260,0.49355513975024223,36207,72
261,0.4965144693851471,35785,74
262,0.4895978383719921,36583,74
263,0.4814499728381634,36951,74
264,0.4749597907066345,36828,74
265,0.563028309494257,34376,74
266,0.512402530759573,36736,74
267,0.5109620355069637,37193,74
268,0.48061712831258774,37556,74
269,0.5010664388537407,36066,64
270,0.5150970704853535,36437,68
271,0.5049939639866352,37061,69
272,0.49860598891973495,37350,76
273,0.5471934676170349,35904,75
274,0.4932621903717518,37377,75
275,0.44914184883236885,38147,69
276,0.48505014553666115,37354,67
277,0.48727214708924294,38321,69
278,0.49913177266716957,37586,73
279,0.5204145982861519,37525,74
280,0.4857921488583088,38759,77
281,0.4430973455309868,39358,77
282,0.4343453235924244,39734,77
283,0.4503990672528744,38693,64
284,0.47276468575000763,38926,68
285,0.4605548828840256,39700,70
286,0.45676885917782784,40021,78
287,0.5186731293797493,37837,78
288,0.4584336653351784,40277,77
289,0.42761482670903206,40368,67
290,0.4548158086836338,39717,71
291,0.4470653347671032,40337,72
292,0.4402896650135517,40840,75
293,0.4955146610736847,39068,79
294,0.46617884561419487,40530,77
295,0.42926691472530365,40535,81
296,0.4172331690788269,41276,79
297,0.41239990666508675,41645,80
298,0.4064698815345764,41888,82
299,0.40261246263980865,42115,80
300,0.40264736860990524,42160,81
301,0.39140015095472336,42614,80
302,0.3918241783976555,42591,72
303,0.4416613131761551,40344,73
304,0.43067316710948944,41117,73
305,0.42384418472647667,41308,76
306,0.4340079687535763,41688,80
307,0.4523923844099045,41485,83
308,0.41880883648991585,42394,80
309,0.395678848028183,42518,81
310,0.39529748260974884,42344,81
311,0.3817557878792286,43046,84
312,0.38018157333135605,43109,80
313,0.37598393112421036,43252,83
314,0.3774031512439251,43225,83
315,0.370838288217783,43446,82
316,0.4154442474246025,42947,84
317,0.384582094848156,43374,81
318,0.3842853456735611,42860,74
319,0.4169507287442684,41945,74
320,0.4140920490026474,41995,76
321,0.39941827207803726,42572,84
322,0.4290359541773796,42296,85
323,0.4059392735362053,43259,85
324,0.37893176078796387,43438,82
325,0.36436350271105766,43826,78
326,0.4090022072196007,41968,74
327,0.3982651084661484,42490,77
328,0.3909040093421936,42843,78
329,0.38180163130164146,43402,84
330,0.41619839146733284,42916,84
331,0.3966079540550709,43577,85
332,0.3574252463877201,43880,83
333,0.34443243220448494,44386,83
334,0.3757433332502842,43425,76
335,0.38793163374066353,42866,80
336,0.3740500621497631,43479,84
337,0.4058815725147724,43235,82
338,0.3953552357852459,43477,83
339,0.36167265474796295,44091,83
340,0.3440001867711544,44453,83
341,0.33631541952490807,44638,83
342,0.33005252853035927,44940,80
343,0.3827608898282051,43031,78
344,0.376937098801136,43224,78
345,0.36719948425889015,43570,79
346,0.3637682646512985,44385,82
347,0.39633773267269135,43565,83
348,0.3808293864130974,43998,83
349,0.3782784640789032,44081,85
350,0.32505510561168194,44989,83
351,0.36227941885590553,43968,77
352,0.3642982952296734,43919,81
353,0.3595014251768589,44055,81
354,0.3574161287397146,44127,85
355,0.35363892279565334,44263,84
356,0.3515080250799656,44443,84
357,0.37149278819561005,44058,83
358,0.36436183750629425,44649,84
359,0.35365230590105057,44891,85
360,0.3227523695677519,45164,83
361,0.3240903243422508,45245,83
362,0.31411401368677616,45359,83
363,0.3049374110996723,45595,86
364,0.3495725132524967,44365,80
365,0.35209400206804276,44334,81
366,0.3360227309167385,45021,87
367,0.36376890167593956,44669,86
368,0.36842381209135056,44546,86
369,0.362616341561079,44682,86
370,0.3470678199082613,44783,83
371,0.32797468081116676,45143,85
372,0.3079911544919014,45556,86
373,0.3153752591460943,45464,79
374,0.34923416562378407,44545,81
375,0.3435036428272724,44781,83
376,0.3409538622945547,44798,84
377,0.3349156230688095,45050,84
378,0.33134737610816956,45138,84
379,0.3209972158074379,45618,88
380,0.3610473573207855,44717,86
381,0.35503581538796425,44883,85
382,0.34362174943089485,45107,86
383,0.3461653720587492,45034,85
384,0.34411685168743134,45221,87
385,0.33945346251130104,45322,86
386,0.3376026526093483,45288,88
387,0.31915340572595596,45692,88
388,0.31417751125991344,45802,88
389,0.2958103623241186,45944,87
390,0.3111932333558798,45694,85
391,0.33098454028367996,45355,85
392,0.32608842849731445,45460,86
393,0.3222230076789856,45536,85
394,0.31919108517467976,45645,85
395,0.31799275800585747,45590,87
396,0.3057882096618414,45935,89
397,0.3336473722010851,45462,86
398,0.32928499206900597,45652,86
399,0.3293892238289118,45528,86
400,0.326346505433321,45600,87
401,0.31866483949124813,45613,86
402,0.2996854744851589,45958,87
403,0.28753378614783287,46175,87
404,0.2898550033569336,46260,88
405,0.3011565264314413,46209,89
406,0.2995264008641243,46184,88
407,0.324196869507432,45693,87
408,0.3197138365358114,45850,88
409,0.30841266736388206,45949,86
410,0.2961667738854885,46126,87
411,0.27788957580924034,46413,88
412,0.31098488345742226,45886,86
413,0.31648363545536995,45797,87
414,0.3101715762168169,45963,87
415,0.3065124563872814,46032,88
416,0.2941258270293474,46236,89
417,0.2847635205835104,46598,89
418,0.28470578789711,46548,89
419,0.28119303472340107,46642,89
420,0.27790302969515324,46671,89
421,0.2963764350861311,45969,88
422,0.3153881710022688,46067,87
423,0.3101204764097929,46155,89
424,0.3066500946879387,46077,88
