epoch,loss
0,2.646626442670822
1,2.378472939133644
2,2.3838332295417786
3,2.3785072714090347
4,2.3808620274066925
5,2.374971881508827
6,2.383878529071808
7,2.3754690289497375
8,2.3801397532224655
9,2.376642480492592
10,2.381366580724716
11,2.3748281449079514
12,2.3794066458940506
13,2.3768158704042435
14,2.379714787006378
15,2.371906742453575
16,2.3798203468322754
17,2.3711667954921722
18,2.370109662413597
19,2.366809830069542
20,2.373291179537773
21,2.369595780968666
22,2.3710777908563614
23,2.3666608929634094
24,2.36191388964653
25,2.3615529388189316
26,2.3558852821588516
27,2.360045462846756
28,2.360846847295761
29,2.3586598187685013
30,2.3498119860887527
31,2.3557575196027756
32,2.345054507255554
33,2.3511407524347305
34,2.3482770025730133
35,2.34615096449852
36,2.342141270637512
37,2.329067140817642
38,2.332165837287903
39,2.331834524869919
40,2.3230604380369186
41,2.3194395899772644
42,2.318442717194557
43,2.29422065615654
44,2.295473337173462
45,2.2915187627077103
46,2.2523274421691895
47,2.2397162467241287
48,2.157436817884445
49,2.2261529862880707
50,2.1351233273744583
51,2.074326992034912
52,1.9958401769399643
53,1.959046483039856
54,1.9929134547710419
55,1.9075127393007278
56,1.897319033741951
57,1.948051556944847
58,1.8461438119411469
59,1.8502401411533356
60,1.9003757536411285
61,1.887064054608345
62,1.756381317973137
63,1.7976219058036804
64,1.7369423508644104
65,1.7923398315906525
66,1.733828067779541
67,1.682198315858841
68,1.8131001889705658
69,1.6144660264253616
70,1.5814889073371887
71,1.5316526889801025
72,1.5949902385473251
73,1.506079226732254
74,1.4443492591381073
75,1.414307564496994
76,1.4373600333929062
77,1.3752085790038109
78,1.3397697359323502
79,1.3067456111311913
80,1.2692789733409882
81,1.4676064625382423
82,1.2663548290729523
83,1.286967508494854
84,1.2096335217356682
85,1.2015007883310318
86,1.4830985888838768
87,1.1904916018247604
88,1.1552497297525406
89,1.1485439762473106
90,1.0569290146231651
91,1.7353293374180794
92,1.0909680724143982
93,1.0418993830680847
94,1.0143885910511017
95,1.013222061097622
96,0.9502149894833565
97,1.1152016669511795
98,0.9322304874658585
99,1.0214309617877007
100,0.985257051885128
101,0.8578022941946983
102,0.8825125172734261
103,0.9463872462511063
104,1.0430008098483086
105,1.0345947965979576
106,0.8849577307701111
107,0.8383457958698273
108,0.7596595697104931
109,0.9968207068741322
110,1.0957826301455498
111,1.0070046447217464
112,0.8419741988182068
113,0.7773517891764641
114,0.7940094359219074
115,0.7314540036022663
116,0.6891352459788322
117,0.8886359930038452
118,0.9091119505465031
119,0.7293019779026508
120,0.7690144628286362
121,0.7065144963562489
122,0.7000652551651001
123,0.6744894310832024
124,0.6719843931496143
125,0.6360311433672905
126,0.6867039501667023
127,0.6889097131788731
128,0.6464230716228485
129,0.6390485167503357
130,0.6200583130121231
131,0.6234947629272938
132,0.6204401813447475
133,0.6025364212691784
134,0.593862522393465
135,0.6443707756698132
136,0.6263579651713371
137,0.6050384938716888
138,0.5980244874954224
139,0.5972707532346249
140,0.5479711890220642
141,0.5678733885288239
142,0.526291199028492
143,0.5435810759663582
144,0.5426148064434528
145,0.5325727052986622
146,0.4944487176835537
147,0.5106636211276054
148,0.49104641005396843
149,0.5001301504671574
150,0.4922138378024101
151,0.5271452888846397
152,0.5301758162677288
153,0.5229815766215324
154,0.511600699275732
155,0.5050013549625874
156,0.4809389263391495
157,0.5010584443807602
158,0.5029835291206837
159,0.4770274721086025
160,0.44336967170238495
161,0.4729081764817238
162,0.45425547659397125
163,0.4400424063205719
164,0.4588450901210308
165,0.4268191419541836
166,0.42261024191975594
167,0.44180459156632423
168,0.41477762907743454
169,0.4424547478556633
170,0.42607323452830315
171,0.5031544007360935
172,0.4889073297381401
173,0.46960262209177017
174,0.4565495699644089
175,0.4521519523113966
176,0.4360547177493572
177,0.438070572912693
178,0.427744597196579
179,0.4281028024852276
180,0.40787832252681255
181,0.42648861184716225
182,0.408280773088336
183,0.4151839278638363
184,0.43293175660073757
185,0.40167852863669395
186,0.3902595676481724
187,0.4063936285674572
188,0.4049520492553711
189,0.39870036765933037
190,0.39363138750195503
191,0.3891778029501438
192,0.3799259588122368
193,0.38221105746924877
194,0.3791572917252779
195,0.37798941880464554
196,0.36917681619524956
197,0.36787027306854725
198,0.36661284416913986
199,0.3584205601364374
200,0.38895496167242527
201,0.4032011143863201
202,0.39162077382206917
203,0.3847782798111439
204,0.3706274926662445
205,0.35912832245230675
206,0.37121131271123886
207,0.3528446927666664
208,0.35162471421062946
209,0.3502556961029768
210,0.3462145961821079
211,0.3282125126570463
212,0.32204742170870304
213,0.3403122890740633
214,0.3416092451661825
215,0.33976432494819164
216,0.3274355735629797
217,0.3214561641216278
218,0.32672268897295
219,0.3242244925349951
220,0.31339700147509575
221,0.303396238014102
222,0.37572168931365013
223,0.3742671962827444
224,0.3620121441781521
225,0.35739514231681824
226,0.3513483665883541
227,0.3524169269949198
228,0.3511354736983776
229,0.34674135968089104
